text,spam
thank dr kaminski stop thursday friday meet grant think great understand better group summer could let know day would work please sevil yaman department economics university houston houston tx thu feb vince j kaminski enron com wrote sevil looking forward want stop one day shall introduce grant masson working summer vince sevil yaman vkamins enron com cc subject thank hi dr kaminski yesterday learned shannon rogers associate analyst program offered summer associate internship position group already excited position look forward working group many thanks consideration sevil yaman department economics university houston houston tx,0
rice eron finance seminar series fyi forwarded shirley crenshaw hou ect barbara ostdiek pm ostdiek rice edu cc subject rice eron finance seminar series enron seminar series finance jones graduate school management rice university tim bollerslev duke university give seminar jones school friday december measuring modeling forecasting realized volatility seminar begin room please note different time different room seminar pdf paper available seminar website http www ruf rice edu jgsfss,0
need help dear sir view difficulty problem country pleased found someone like confide least talk name stella johnson freetown sierra leone senegal refugee arrived year ago peak national crisis civil war father johnson military personel rebel camp serving army deposited sum six million one hundred thousand usd cash million u dollar cash mother life inheritance finance security company dakar senegal father drowned river attempting cross battle government troop using opportunity pleading help retrieve money transfer account pending come country investment compensated effort actuallising transaction percent total sun involved expect write soon acknowledging willingness help otherwise thanks sincerely stella johnson,1
adres marysi robertlu friko onet pl,0
billing question thank message credit card want use currently stored system want update billing information card number getting answer credit card already use card good standing absolutely problem card never problem understand system failed think problem mine discover last digit expiration sincerely w kaminski p called discover told account pefect shape expected said must bug system,0
support statistical modeling randall person supporting eb research group martin lin shall ask give call glad join meeting martin vince randall hick enron communication vince j kaminski hou ect ect cc bradford brook enron communication enron communication shirley crenshaw hou ect ect daryl flaming enron communication enron communication martin sacchi enron communication enron communication subject support statistical modeling dear vince referred rita hartfield eb director marketing digital content service team david cox frank bay et al identifying evaluating feature function part next generation entertainment demand eod product e mail excerpted contains two link company offer preferencing service know quite popular important entertainment consumer question abouts statistic sampling methodology explained variance etc model stylelogic group employ member team could assist project thanks help randall hick director marketing enron broadband service smith street eb houston tx work randall hick enron net brad would appreciate chance talk regarding enron vod plan developed movie selection recommendation prediction functionality manage eb would like read offer may go http www stylelogic com predict also invite see functionality http www reviewmovies com look forward chance speak earliest convenience brent rosenkranz president stylelogic internet strategy solution n acacia avenue solana beach ca phone toll free fax www stylelogic com brent stylelogic com,0
iso q lose fat c gain muscle hgh hello human growth hormone therapy lose weight building lean muscle massand reversing ravage aging remarkable discovery human growth hormone hgh changing way think aging weight loss lose weightbuild muscle tonereverse aging increased libidoduration penile erectionhealthier bone improved memoryimproved skinnew hair growthwrinkle disappearance visit web site learn fact click receiving email subscr amerig lisve yoursts click http xent com mailman listinfo fork,1
presenting funding ease mort gage rate company offer lowest year hard believe visit site see absolutely obligation commitment make order benefit service using fast professional service chance connected professional broker lender need business please fill application take second http nineteenshots com realtor enjoy nice day michael rickards http nineteenshots com,1
wti maket maker simulation model john finished version simulation model deal open close trading versus continuous trading previous version added cummulative p l output apparent trading strategy model higher bid offer spread profit daily trade profit smaller net open position allowed profit obvious interesting mean better allowed net open position end day trending market make intuitive sense example case bull market short market maker avoid loss higher openning price keeping zero small net short position attached model mail happy discus model detail zimin,0
professional logo working company image start visual identity key first good impression help take part buildinq positive visual imaqe company creatinq outstandinq iogo presentabie stationery item professionai website marketing tool wili siqnificantiy contributeto success business take iook work sample hot deai package see offer work interested,1
name bryan person citibank alla gil alla gil ssmb com attaching resume iris mack vince,0
enron new weather system courtesy research dept v last night tested new system real time surveillance messaging weather delivers data desktop throughout building minute national weather service update webpage current technology web scraping page via ftp parsing database impact minute hourly power trader enormous weather station upload data around minute hour receive within minute later estimate nonlinear stack model top hour hourly power trading begin otherwise would model result around minute hour notably hourly power trading intent purpose concluded trade minute manage scheduling next miutes effectively may one hour ahead day ago term information people excited cto thanks letting happen c,0
thur fri austin trip presentation risk management optimization model enron line ehud sorry shall miss thursday shall definitely attend presentation power shall ask guest accounton eol typically account allows outside user take look system think trader allow systematic access price data long period time third party vince ehud ronn pm vince j kaminski enron com cc subject thur fri austin trip presentation risk management optimization model enron line vince greeting following time respect issue discussed san antonio leaving thur morn philadelphia shall back late fri etd understand le hour arrival thus shall regrettably miss current ut visit hoped also use opportunity present discus enterprise wide risk management model said shall presenting abridged version model power first day p realize busy power two day schedule permit welcome opportunity see model per suggestion san antonio would like take opportunity inquire whether might obtain enron line account obtain electricity price quoted enron look forward seeing power best regard ehud ehud ronn department finance college graduate school business university texas austin austin tx voice fax internet eronn mail utexas edu,0
co integration zimin andrea reed asked help looking end user steel might used take commodity hedge position work identifying potential equity index might used analyze correlation co integration steel price andrea contacting next week regarding project hector done co integration analysis past tool project thanks stinson anrdrea also need identify steel price index used analysis,0
interesting resume shall interview candidate next week preliminary interview evaluate potential determine fit enron culture see need person skill area litigation support vince,0
likee rock hello welcome phar philosophize monline sho orrery p one leading oni dissociable ine pharmaceutical shop synchronism v onomatopoeia g commissionaire al dilapidated dutiable la cutglass rac unpolitical l arduous progenitor va loftiness um andmanyother save tzigane worldwide shlppl sconce ng total confidentiai fleshings ity mii prolocutor iion customer country gunnery nice day,1
action anjam departure anjam told going energy competitor mentioned weather derivative overlap therefore see low risk security point view let make sure handover thorough might focus security effort access weather related info richard steven leppard melanie doyle lon ect ect cc vince j kaminski hou ect ect dale surbey lon ect ect richard lewis lon ect ect subject action anjam departure hi mel earlier discussion full list action like put place regarding anjam departure hr type stuff get anjam trading floor soon possible need remain floor need delayed number completed cataloguing work determine anjam heading need know going know position curve next remove security pas insist always accompanied building sharad sit catalogue work type stuff ask catalogue content h drive since rest group need support work future take day two get obtain backup anjam h drive weekly interval last two month allow u determine deleted get provide snapshot anjam note folder provide record mail sent internet last couple month worried code data may zipped mailed ask use utility program determine deleted anjam c drive may useful info revoke internet access whether via explorer note mail get record file printed last couple month vince ok lot let asap many thanks steve,0
var meeting houston shirley think get another room better speaker phone may get better speaker phone tanya viacheslav danilov pm tanya tamarchenko hou ect ect cc stig faltinsen eu enron enron kirstee hewitt lon ect ect subject var meeting houston hi tanya view good stig kirstee involved var meeting therefore think useful call houston could get little bit better equipment allow hear everything well many thanks slava forwarded viacheslav danilov lon ect stig faltinsen enron viacheslav danilov lon ect ect cc kirstee hewitt lon ect ect subject var meeting houston hi slava kirstee find useful listen var meeting houston wednesday however difficult follow discussion due practical problem hear little nothing time possible solution problem might ask whether one could install spider phone var meeting room mean phone similar one rac morning meeting several remote speaker going main phone understand mean done would hear everyone around table seated close phone opinion u london calling meeting b getting better equipment would make easier follow conversation spider phone bigger speaker please let know thought best regard stig,0
life c mime message content type multipart alternative boundary nextpart bdf c fabaclbo content type text plain charset iso content transfer encoding quoted printable html message content type text html charset iso content transfer encoding quoted printable dear candidate ao selected potential candidate free listing ao edition international executive guild registry e ao please accept congratulation coveted honor e ao edition important view new millennium ao international executive guild registry published two different ao format searchable cd rom online registry e ao since inclusion considered recognition career position ao professionalism candidate evaluated keeping high ao standard individual achievement e light internationa l executive guild think may make interesting biographical subject e ao look forward inclusion appearance international ao executive guild registry e best wish continued success e ao international executive guild ao listing dept e ao wish removed list please submit request bottom email e international executive guild registration form u canada please fill form would like included international executive guild accuracy publication purpose please complete send form earliest opportunity e charge obligation listed international executive guild e name company title address city state province country usacanada zip postal code day time telephone home phone published email help u considering application please tell u little e e e business financial svcs banking computer hardware software professional svcs chemical apparel aerospace food government utility etc e type organization fg dist wholesaler retailer law firm investment bank commercial bank university financial consultant ad agency contractor broker etc e business expertise corp emgmt marketing civil engineering tax law nuclear physic database development operation pathologist mortgage banking etc e major product line integrated circuit commercial aircraft adhesive cosmetic plastic component snack food etc e note submitting form made email use www e confirmation de livery made browsing outgoing mail e thank filling form contact information e list removal click,1
enroncredit com vasant tanya interest vince forwarded vince j kaminski hou ect pm melanie doyle vince j kaminski hou ect ect cc brad mcsherry hou ect ect subject enroncredit com hi guy applied credit com houston spoke yesterday passed comment bryan seyfried bryan suggested may interest let guy know would hear u either way want pursue application would invite interview houston please give call need information melanie forwarded melanie doyle lon ect bryan seyfried brad mcsherry hou ect ect cc melanie doyle lon ect ect subject enroncredit com let start getting guy interview melanie initial telephone interview coordinate brad ensure seeing best people would like move quickly practical b brad mcsherry cst bryan seyfried lon ect ect cc subject enroncredit com forwarded brad mcsherry hou ect pm alexander c davidson u arthurandersen com pm brad mcsherry enron com cc subject enroncredit com dear mr mcsherry responding search credit risk professional enroncredit com website working seven year credit risk management research consulting capacity would like transfer experience assessing credit risk modeling information technology methodology complex top tier institution active credit trading managerial environment excited involved trading origination risk management r credit derivative seven year experience credit risk measurement management helped design test implement credit value risk system kmv corp major japanese bank major contributor kmv designing expected default frequency model thoroughly familiar assumption strength weakness application empirical research lie behind kmv default correlation model private firm edf model interfaced j p morgan r g personnel creation creditmetrics documentation excellent analytical quantitative statistical programming skill studied finance extensively graduate student studied credit risk theory worked kmv arthur andersen eager join credit derivative team enroncredit com certain combination quantitative research skill credit risk consulting experience technology expertise make uniquely qualified support credit derivative trading risk management function included resume e mail please e mail call home work discus opportunity see attached file alex doc internet email confidentiality footer privileged confidential information may contained message addressee indicated message responsible delivery message person may copy deliver message anyone case destroy message kindly notify sender reply email please advise immediately employer consent internet email message kind opinion conclusion information message relate official business firm shall understood neither given endorsed alex doc,0
working home afternoon working home afternoon pm extension forwarded home happen away phone taking care mother leave message return call immediately generic message home phone please leave message tone worry wrong number may reach email adupont pdq net next several day set dial able use regualr enron email address desk day mother settled rehab facility may day afternoon working home please hesitate contact need meeting set thing would normally request thanks anita,0
risk assessment confirm meeting setup november nd w mechelle atwood shawn kilchrist regarding risk assessment location ebl question please call x thanks,0
dinner julie thanks invitation tuesday would work better came back california morning quite exhausted number reach vince julie please respond julie vincejkaminski cc subject dinner would like get together dinner u tonight monday tomorrow night julie,0
request training session folk vice president enron company year hired enron associate pool started marketing power east coast jim fallon currently working india region looking different way develop merchant type activity india anticipating start trading activity time future one challenge make team india aware type sophisticated operation process place trading activity well range product offer conversation mike mcconnell jeff shankman global product side planning session acquaint team india activity group similarly power side interacting john sherriff team london feel beneficial team member get acquainted process power trading side houston get idea rac process research side back office well trading operation similarly team could present state market india give idea type opportunity therefore eliciting support put together session houston acquainted function well people responsible u three people group would benefit exposure one associate pool two people hired locally india already spoken coo wade cline regard seek support putting together agenda session please let know contact within group discus regard sandeep,0
risk june boston speaker confirmation oliver thanks lot message information requested vincent kaminski managing director research enron corp smith street room ebl houston tx phone fax e mail vkamins enron com vince oliver bennett please respond oliver bennett zou zhou young derek walter gontarek vince j kaminski steven e shreve stephen ross staley mark selvaggio robert ross mayfield ritchken peter prasad nanisetty philipp schoenbucher pesco anthony merrell hora mark ames lirtzman harris leslie rahl john mcevoy john hull joe pimbley jeremy berkowitz javaid masood mlmam ethan berman browne sid bob maynard amarger regis derman emanuel cc subject risk june boston speaker confirmation thank agreeing speak risk magazine annual u congress risk taking place boston june could please return email full postal address contact detail send hard copy brochure inform congress hotel location let know need copy presentation part panel discussion panel moderator contact shortly meantime full brochure viewed downloaded following web address www riskpublications com risk u question please hesitate contact best regard oliver bennett senior conference producer direct risk publication haymarket london swly rx fax email oliver risk co uk www riskpublications com,0
ilug social want trade spend hard earned cash barter business product service personal item collectible excess inventory hotel room etc item service need save cash vacation cell phone collectible travel sport ticket radio television newspaper advertising concert ticket printing service graphic design bulk mail service restaurant meeting facility business maintenance attorney accounting service marketing consultant web site design travel medical service hotel furniture much much global marketplace list product service website earn trade dollar sell use dollar purchase need trading one one anything system available purchase small cash commission transaction membership fee free monthly fee listing fee renewal fee give credit line start immediately see item looking today assured enter hundred thousand individual business database find thing want need come back often begin barter today save cash best thing ever simply reply word information subject line start trading today word discontinue receive notice irish linux user group social event social linux ie http www linux ie mailman listinfo social un subscription information list maintainer listmaster linux ie,1
firm power sale phase issue vince vasant time since spoke san antonio conference unfortunately soon got india diagnosed wih slip disc bed long time mean time team continued work concept sale another state dabhol plant developed concept whereby looking firm component peak period infirm power sale monsoon series quesions comment team te attachment help bit get feel proposal currently houston reachable maybe needing surgery slip disc currently medication hoping surgery needed would like wi happy x ma great new year catch new year houston discus wit see soem structuring help needed would like get help end regard sandeep forwarded sandeep kohli enron development pm sandeep kohli pm rajesh sivaraman enron development cc vivek kejriwal enron development enron development shubh shrivastava enron development enron development anshuman subject firm power sale phase issue team please find comment word document attached please go run sensitivity get good idea way structure thsi gone comment feel maybe necessary get help structuring side try get structuring expertise asap mean time would like focus getting resource together working next pas let see get regard sandeep rajesh sivaraman pm sandeep kohli enron development enron development cc vivek kejriwal enron development enron development shubh shrivastava enron development enron development anshuman subject firm power sale phase issue discussed please find enclosed word document essentially discus issue involved firm power sale mw phase would sorted mseb vivek put tariff formula next mail tariff structure issue list obviously need refinement discus mseb looking forward comment issue list well tariff computation regard rajesh,0
considered unsolicited bulk email message distmatu agrocom com ar considered unsolicited bulk e mail ube subject return path delivery email stopped,1
wharton business plan competition hi anne thank reply enron delighted part wharton business plan competition first assistant university affair group melinda mccarty provide logo enron would definitely like judge phase iii participate venture fair including display table mentoring university community program let discus better judge way forward chance discus entire university affair wharton team enron get together plan difinitive participatory strategy enron call next week enron enthusiastic participation wharton mutually interesting endeavor best regard christie forwarded christie patrick hou ect pm stamer anne pm christie patrick enron com cc subject wharton business plan competition dear christie thank voice mail thing moving along nicely competition phase ii deadline today hope statistic next week attached statistic phase file listed way enron could involved let know enron would interested participating want start listing sponsor would really good could get logo also enron wish judge phase iii venture fair vf phase iii would mail judge full blown business plan ranked anticipate taking afternoon vf would need judge present entire day vf invitation anticipate student venture capitalist business entrepreneur faculty vf held philadelphia april th vf provide opportunity sponsor foot table exhibit material hand need know wish use exhibit space plan providing semi finalist team one one mentoring enron interested would day commitment might opportunity workshop university community would enron interested participating something like look forward working make year bpc success thank sincerely anne stamer anne stamer wharton business plan competition wharton entrepreneurial program wharton school vance hall spruce street philadelphia pa direct office fax stamer wharton upenn edu phase ioverview doc,0
resume mark giancola richard vince kaminski assistant vince received email yesterday concerning employment mark giancola forwarded email maureen raymond sr economist research group currently looking associate economist would much like interview mark let u know best way approach contact send email asking give u date might available interview quick response appreciated thanks richard shirley crenshaw,0
weather article approved need send photo gary seth thumb fow article many thanks working joe forwarded joseph hrgovcic hou ect jane sandiford joseph hrgovcic enron com cc subject weather article photo dear joseph thank much sending interesting article internet weather derivative really enjoyed reading one final question photograph author could send tif gif jpeg file fine long dpi thanks hope hear soon best regard jane jane sandiford deputy editor fow magazine tel fax email jsandiford fow com disclaimer content e mail sent addressee may contain information confidential person addressee read disclose copy otherwise distribute message except delivery addressee e mail attachment scanned trend micro interscan viruswall v personal e mail metal bulletin e mail system scan e mail deletes personal message contain item sexual racial inappropriate matter without notifying sender therefore transmission personal message incoming outgoing guaranteed,0
friend mine vince thank much follow report sure richard enthusiastic opportunity speak team appreciate help please feel free contact shirley need assistance logistics thank look forward working recruiting season regard kristin original message kaminski vince sent wednesday may gandy kristin subject friend mine kristin thanks lot resume shall arrange phone interview richard standard procedure phone interview followed site interview determine best team interview candidate vince kristin gandy enron enronxgate pm vince j kaminski hou ect ect cc subject friend mine vince last week contacted one friend interested becoming enron employee phd several year research lab experience richard afraid phd dying breed may need go back school obtain mba wondering would mind looking attached resume ass interest richard feel encourage go back school unclear qualification group apologize request way base thank help kristin gandy associate recruiter enron corporation smith street eb houston texas kristin gandy enron com,0
today project list please use new template stored plan folder today project list last week several parallel copy file floating around updated list group member first sheet please make sure omitted anybody vince,0
vince congratulation promotion regard nh,0
fw usaee conference dear mr kaminski attached please find vip speaker letter two program announcement registration form hotel information please complete registration form fax question need additional information please contact u look forward seeing later month kind regard dave williams mary novak vip speaker letter doc final sec prog pdf pdf usaee iaee conference program pdf regform doc hotel conference info doc,0
ena fileplan vince fyi forwarded shirley crenshaw hou ect sarah bolken enron sent sara bolken enron shirley crenshaw hou ect ect cc subject ena fileplan record information management consultant millican associate hired carolyn gilley ena record manager formulate fileplan ena business record approach taken develop fileplan perform generic inventory ena department record generally meet executive usually vice president director within group first explain project seek permission perform inventory ask executive designate someone within area serve working contact contact usually someone familiar department record manager support staff number reason working ena fileplan project enron sure know creates volume paper electronic record much never captured many department keeping record well beyond legal retention requirement taking valuable expensive office space fileplan completed document created responsibility long must maintained inventory attempt capture paper electronic record also try identify computer system area use inventory non invasive open look file cabinet desk drawer simply interview process contact answer easy simple question please feel free contact question thank sara bolken x,0
restore access security assistance come attention account information need updated part continuing commitment protect account reduce instance fraud website update personal record run future problem online service however failure update record july account considered suspension please update record soon email sent system requires account verification case id number pp updated account record session interrupted continue normal soon possible allowing account access remain limited extended period time may result limitation use account possible account closure click update account also confirm identity logging paypal account www paypal com u directed verifying page thank using paypal paypal team please reply e mail mail sent address answered unscribe mailing paypal com opt opt assistance log paypal account choose help link footer page receive email notification plain text instead html update preference paypal email id pp,1
element power dear colleague writing remind opportunity depth education electric power restructuring texas training workshop offered university houston passage senate bill texas moving forward electric power restructuring new marketplace look like function existing business opportunity affected new one likely emerge join u comprehensive two day training workshop march address issue accommodates new experienced professional hosted energy institute university houston college business administration training workshop feature introductory day refresh participant basic electric power market key aspect restructuring process texas u second day target advanced issue emerging marketplace case study practicioners training workshop held center executive development uh cba instructor m dottie anderson mr jim stanton extensive experience power industry ercot implementation dr michelle michot fo director energy institute see biography following workshop detail register return form information payment indication payment must received monday february information contact energyinstitute uh edu telephone workshop appropriate new advanced professional operation trading marketing planning public regulatory affair related field law accounting new era electric power value creation energy institute university houston college business administration center executive development facility melcher hall main campus registration return february payment indication payment workshop pricing full course march per person government agency nonprofit per person group single organization per person government agency nonprofit advanced audience march government agency nonprofit group single organization per person government agency nonprofit fee includes workshop material meal refreshment parking uh cba sorry accept credit card payment lodging town participant available university houston hilton hotel cost may contact hilton reservation information name title organization address telephone fax e mail contact total payment form payment ceu credit desired yes training workshop detail march principle introduction workshop overview regulatory framework national electricity reliability council nerc federal energy regulatory commission ferc electric reliability council texas ercot break operational marketing trading basic lunch texas senate bill overview public utility commission puc texas basic rule making ercot independent system operator iso function governance break ercot issue committee restructuring policy development ancillary service single control area settlement registration congestion management standard interconnection agreement social march advanced application regional transmission organization rtos ferc notice proposed rulemaking nopr future isos status nopr public comment made isos development ercot midwest desert star lunch case study changing electricity provider town hall issue bringing together element regulatory activity market power restructuring retail level exercise allows participant make active decision experimental town weighs option separating traditional electricity provider treading water competition group assume role centered around regulator power marketer present investor owned utility town town meeting convened entity allowed present issue effort persuade municipal decision maker best option embedded exercise regulatory operational framework built module leading participatory segment frequent reference basic material provided workshop participant encouraged process moderating discussion workshop facilitator implement congestion management congestion management one critical component ercot implementation number approach exist pricing electricity period high demand methodology bear important consequence providors customer workshop participant participate construction virtual transmission grid experiment different method managing congestion cap q instructor m dottie anderson m anderson year experience energy industry extensive experience federal state regulatory policy analysis advocacy behalf natural gas electric company currently president managing principal consulting firm specializing policy development strategic analysis planning electric natural gas industry m anderson served member steering committee responsible coordinating stakeholder process pjm restructuring meeting also actively participated developing governance structure pjm member stakeholder group designed wholesale market rule texas currently serf one power marketer segment representative ercot technical advisory committee chair congestion management working group developing congestion management mechanism use texas begin retail access pilot june participated ercot technical advisory committee ad hoc committee transmission adequacy possible impact future electric market change independent system operator involved broad based stakeholder process restructure market texas response legislation passed may also chair nerc market interface committee standing committee addressing commercial business practice standard electric industry interface reliability collaboration ercot iso staff m anderson developed training seminar conducting business ercot puct open access transmission rule participated course instructor transition nerc naero also participated course instructor annual ercot iso operator training program participated member government interface issue task force group participating nerc restructuring process addressing issue related federal legislation participation canada north american self regulation reliability organization m anderson certificated search conference manager new mexico state university completion training designing managing search conference participative design workshop conducted dr merrelyn emery australian national university mr jim stanton mr stanton year electric power industry divided state agency investor owned utility power marketing background generation transmission system operation proven valuable constantly changing world power combining b management working knowledge commercial electric power business give mr stanton unique view operational challenge industry especially people make work daily basis mr stanton certified system operator southwest power pool north american reliability council currently involved policy development ercot midwest independent system operator dr michelle michot fo dr michot fo analyst u foreign energy non fuel resource development environmental issue nearly year particular focus policy regulatory framework energy commercialization energy business enterprise strategy firm industry structure dr michot fo involved extensively research consulting north american natural gas electric power restructuring convergence development continental cross border trade related issue participating ercot technical advisory committee workshop committee process sb implementation dr michot fo speaks writes frequently energy issue energy sector restructuring north south america western europe japan world region energy institute institute engaged business public policy issue associated commercial energy development worldwide major portfolio area institute worldwide gas power market development emphasis north america northern andes western europe black sea caucasus caspian region east asia best practice energy sector reform special topic energy technology market energy commodity trading marketing energy business enterprise future addition institute provides research training initiative u canada mexico latin america china ni region country developing non degree professional commercial practice program international training program oil gas sector reform commercial development faculty member drawn business administration law economics geosciences engineering institute underwritten leading oil gas electric power company consultancy center global study houston advanced research center institute published guide electric power texas public service electric power restructuring guide recognized one widely used resource business government participant e mail contains information privileged confidential protected disclosure please disclose content take copy without contacting u first thank michelle michot fo ph director energy institute college business administration university houston houston tx tel fax please note new email address e mail mmfoss uh edu web http www uh edu energyinstitute cba energy institute university houston calhoun mh houston tx fx email energyinstitute uh edu web www uh edu energyinstitute,0
organizational change enron north america corp cliff baxter kevin hannon july part enron north america ena reorganization implementation several objective highlighted critical continued growth ena including accelerate development people significantly expand customer network associated market accelerate enhance information flow group within ena across enron consistent objective corporate goal fostering b downstream coverage origination group focus delivering broad range product service heavy industrial customer including pulp paper chemical plastic refined product metal mining heavy manufacturing industrial gas fertilizer transportation textile glass manufacturing eastern western u midstream coverage origination group focus energy finance industry downstream coverage origination energy deregulation continues north america becoming clear heavy industrial segment important customer market ena enron corp clear ena significantly expand industrial customer network create innovative industrial solution group deploy capability enron corp backdrop downstream coverage origination function expand product offering include ena existing energy commodity energy service finance asset pulp paper capability also ee energy outsourcing capability global fuel chemical plastic refined product risk management capability additional capability offered conjunction ee global fuel group given size importance enron initiative greg piper returning portland manage business greg leadership downstream origination effort segmented three sub group given nature industry product offering pulp paper edward ondarza continue manage coverage activity pulp paper business group responsible provision innovative product service pulp paper industry including provision paper risk management product b chemical plastic refined product asked jim ajello lead coverage activity business group responsible provision innovative product service chemical refined product industry c non integrated industrials bruce garner formerly leader banker trust global metal mining group london joined ena lead coverage activity business group responsible provision innovative product service metal mining heavy manufacturing industrial gas fertilizer transportation textile glass manufacturing industry midstream coverage origination eastern coverage origination group activity focus energy finance power development solution electric gas utility municipals co ops energy service company eastern interconnect asked janet dietrich assume leadership group b western coverage origination group activity focus energy finance power development solution electric gas utility municipals co ops energy service company wscc also continue manage qualified facility qf restructuring opportunity western u asked chris calger assume leadership coverage group chris relocate portland calgary currently lead canadian downstream origination effort c ipp merchant coverage origination group activity focus provision structured energy finance asset solution emerging merchant power generator control large portfolio merchant power generation either development acquisition asked mike miller assume leadership group addition mike continue manage power development activity eastern interconnect eastern qf restructuring group focus qf restructuring opportunity eastern interconnect including existing restructuring capitalization east coast power asset asked dave duran assume leadership business greg blair formerly enron asia development group doug clifford formerly citizen power dick lydecker formerly cogen technology join newly formed business commercial transaction commercial transaction group ctg co headed ray bowen jeff donahue formed provide centralized resource execution transaction within ena thereby improve ena efficiency executing transaction free origination group increase intensity client coverage ctg consists six primary function transaction development capital structuring portfolio management commodity structuring transportation transactional support accounting technical analysis upstream asset management transaction development group responsible deal leadership execution optimization aspect transaction conjunction originator function divided four team dedicated two four origination group dedication specific group provide closer link better service greater accountability origination group however ctg resource designed fungible flexible resource allocated highest value transaction across coverage function midstream transaction development dedicated eastern western coverage origination group senior member group include billy lemmon george mccormick erin norris rus porter billy lemmon joined enron recently vice president capital structuring risk management ee rus porter join u today dynegy manager responsibility power origination b downstream transaction development dedicated ena industrial origination effort pulp paper petrochemical refining environmental energy metal mining industry coverage established senior member team include rodney malcolm jay boudreaux finley biggerstaff chris helfrich anticipate announcing two four addition team within next week c generation transaction development dedicated ipp merchant service power plant development qf restructuring group senior member team include thomas suffield andy kelemen kelly mahmoud john house thomas suffield joined enron recently vice president origination latin american group azurix anticipate announcing two addition team within next week upstream transaction development dedicated producer finance coal gas asset group senior member team include brad dunn john curtin chris hilgert hope announce addition least one vp group prior yearend ray bowen primary oversight responsibility upstream downstream transaction development team jeff donahue primary responsibility midstream generation team andrea reed continue head capital structuring portfolio management junior commercial resource within transaction development team dual responsibility transaction development team capital structuring group remaining four group within ctg remain largely unchanged addition origination transaction development team respective origination group located together believe change significantly enhance market coverage industry knowledge ena market particularly industrial market also provide closer partnership accountability coverage origination group ctg group please help u continuing build success enjoyed north america working u implement change,0
enron announcement car rental option enron traveler rental car contract awarded national car rental primary alamo rent car secondary intent agreement consolidate leverage enron total car rental spend achieve favorable rate non pricing provision e insurance national car rental due service level availability total value proposition awarded primary status recommended first choice enron traveler need alamo rent car sister company national awarded contract reflecting secondary status due service level availability low cost solution alamo recommended alternative national available rent vehicle united state including puerto rico canada following insurance provision included regardless rate selected l dw loss damage waiver called comprehensive collision personal auto cover rental vehicle pay damage liability cover people property outside rental vehicle national alamo coverage per person per occurrence property damage important coverage apply regardless rate selected long following contract id communicated time reservation rental recorded transaction rental agreement national alamo enjoy highest level service renting vehicle enron preferred supplier recommended traveler enroll national alamo preferred traveler program national emerald club membership alamo quicksilver program designed speed transaction time providing service counter bypass rapid return enrollment fee program waived enron traveler enrollment packet mailed address enron american express e cardholder may also find enrollment form enron travel program intranet g enron com question comment please contact jeff leath,0
